date,n_stocks,daily_pearson_ic,daily_spearman_ic,split
2013-11-14,773,0.09127968094145951,0.11349663985882451,train
2013-11-15,775,0.10576668211648547,0.10410203521662079,train
2013-11-18,772,0.024944089031436585,0.06056861094314595,train
2013-11-19,767,0.1423250985850017,0.1796115974573116,train
2013-11-20,764,0.17228905873718275,0.22177675676743547,train
2013-11-21,767,0.11379604778062334,0.15954981884782604,train
2013-11-22,766,0.20665396830149782,0.17298443950769124,train
2013-11-25,771,0.14616091079685425,0.19230034823551248,train
2013-11-26,772,0.10276974822011908,0.13818959474236175,train
2013-11-27,772,0.08572922786422717,0.10632694072020504,train
2013-11-29,767,0.1209667621504539,0.08409450962812373,train
2013-12-02,754,0.057941693429625477,0.04075137884725369,train
2013-12-03,754,0.08895650218676215,0.08444601056431136,train
2013-12-04,757,0.0942053992842809,0.061109306581519536,train
2013-12-05,752,0.14116334452699944,0.22068027346390742,train
2013-12-06,751,0.14999455021641359,0.19382542250770604,train
2013-12-09,749,0.035938388863807624,0.015541609716984175,train
2013-12-10,751,0.07176487009439661,0.08717371662170659,train
2013-12-11,750,0.07233351793656899,0.09795006268420552,train
2013-12-12,755,0.18632955156034295,0.19818863378217608,train
2013-12-13,756,0.05712232540750504,0.08596561327146533,train
2013-12-16,759,0.0302312937416571,0.1237967721905125,train
2013-12-17,758,0.08549224061654616,0.0472724149930757,train
2013-12-18,759,-0.006197253128723426,0.023663783552849316,train
2013-12-19,758,0.040012551189647874,0.045195727394873944,train
2013-12-20,764,0.05830205365927906,0.054037634668148045,train
2013-12-23,777,0.07521190094291652,0.12778168226948872,train
2013-12-24,779,0.0973964223355754,0.07436514518260812,train
2013-12-26,776,0.10266384362425922,0.09552372664551827,train
2013-12-27,774,0.08782619524924673,0.09289324285680546,train
2013-12-30,774,0.046357481948314176,0.022529492583574933,train
2013-12-31,774,0.003582518615940365,0.0022681353031353017,train
2014-01-02,801,0.06842106926428944,0.0715021560513846,train
2014-01-03,802,0.07828684842872259,0.10967511984369907,train
2014-01-06,801,0.1333042479437318,0.1595571473911029,train
2014-01-07,802,0.13708467434062496,0.1558533003455705,train
2014-01-08,801,0.12828816666228857,0.1315063814859341,train
2014-01-09,806,0.0667183423306381,0.041888327948413795,train
2014-01-10,805,0.17610246758307965,0.1684536498435133,train
2014-01-13,809,0.07443469756494514,0.09462254757145061,train
2014-01-14,810,0.16149909836186613,0.17997630122539426,train
2014-01-15,804,0.10936279873917629,0.10945129179005121,train
2014-01-16,792,0.14106197377123747,0.10965290237130133,train
2014-01-17,787,0.07161764328572306,0.08066526133916996,train
2014-01-21,785,0.1115271760923783,0.14518649297015826,train
2014-01-22,786,0.027358125954606745,-0.016620962057542495,train
2014-01-23,767,-0.04828791589937407,-0.079969776651632,train
2014-01-24,776,0.08847689793070639,0.08136933487566009,train
2014-01-27,779,0.21172720343697016,0.23535980107045376,train
2014-01-28,776,-0.08420743775065728,-0.17236494806171312,train
2014-01-29,761,0.23952422766327422,0.33384516512252144,train
2014-01-30,765,0.09860987695959195,0.08748000301422929,train
2014-01-31,783,0.0761401656502941,0.018972938259872122,train
2014-02-03,802,0.08036237440677552,0.12258980174593713,train
2014-02-04,816,0.09773403506775542,0.09830390699613667,train
2014-02-05,794,0.09221624366389186,0.13445202836353945,train
2014-02-06,799,0.15503408043533376,0.20140502465197896,train
2014-02-07,805,0.08768502319489563,0.08143812364749027,train
2014-02-10,822,0.1173497186400054,0.12469791422448777,train
2014-02-11,820,0.16987545107051905,0.21291297658626776,train
2014-02-12,808,0.056621525321820285,0.0796621504971878,train
2014-02-13,802,0.020716250929250904,0.07349393939108814,train
2014-02-14,807,0.20918171059772483,0.21995202971535102,train
2014-02-18,810,0.05269444213974224,0.1341311872883497,train
2014-02-19,812,0.1261022583360033,0.1340155389555103,train
2014-02-20,804,0.11127622268085176,0.07374900260720789,train
2014-02-21,818,0.029576149007167565,0.05240683541738802,train
2014-02-24,817,0.01626730627895028,0.0727949288323706,train
2014-02-25,817,0.06688880532972091,0.08405937544283268,train
2014-02-26,807,0.0790240930627215,0.09707731009425147,train
2014-02-27,810,0.04113428986548474,0.05290895090289063,train
2014-02-28,817,0.09554436917631148,0.09444237868591446,train
2014-03-03,856,0.24513046962283083,0.2745730487312168,train
2014-03-04,865,0.03095642459642936,0.0902316753368693,train
2014-03-05,867,0.1062415162361331,0.13989847483471138,train
2014-03-06,865,0.08278723086195848,0.07341673715500326,train
2014-03-07,867,0.07723507449982533,0.09014484440151332,train
2014-03-10,866,0.09225322275157122,0.07067037769670034,train
2014-03-11,864,0.06618079017745643,0.07367689108618021,train
2014-03-12,862,0.19381892542932172,0.2288858672429098,train
2014-03-13,866,0.09012297762924726,0.0916516171104664,train
2014-03-14,864,0.2106144541514362,0.273786228431936,train
2014-03-17,867,0.08900648140135452,0.12248742730002414,train
2014-03-18,868,0.0756221513554978,0.093148521983484,train
2014-03-19,867,0.11402049508959619,0.08555855538140451,train
2014-03-20,865,0.0595826336195997,0.02872701787745172,train
2014-03-21,865,0.09159707037383162,0.11014831729098168,train
2014-03-24,869,0.1405508616696308,0.13454933091491597,train
2014-03-25,868,0.04854878064975303,0.0464001104636345,train
2014-03-26,863,-0.00545626058441512,-0.028724210074786278,train
2014-03-27,865,0.0620258079731501,0.06352520777369298,train
2014-03-28,867,0.23005834882302642,0.2800924911079659,train
2014-03-31,871,0.24466966691819725,0.23810163577986207,train
2014-04-01,868,0.11995721626064951,0.18082216994967878,train
2014-04-02,865,0.02407870620368405,0.00866057385986031,train
2014-04-03,865,0.11214323794480008,0.07996727027930466,train
2014-04-04,868,0.02817808708032499,0.018920340640556924,train
2014-04-07,870,0.23278122970231277,0.1849781635937355,train
2014-04-08,869,0.24052443216466332,0.2595379289720995,train
2014-04-09,871,0.0667823192344022,-0.007090678896880353,train
2014-04-10,870,-0.16130201514016063,-0.1766141255198512,train
2014-04-11,869,0.4027144967770203,0.4158191884213624,train
2014-04-14,863,0.07953078554106907,0.093366325757825,train
2014-04-15,858,0.2761520394371981,0.3348289915368584,train
2014-04-16,842,0.018314565771857708,0.07233711095845594,train
2014-04-17,843,0.13116376750734507,0.12212999263126495,train
2014-04-21,838,0.20742800848815626,0.18919403563164525,train
2014-04-22,829,0.052340616568566346,0.03927319469589017,train
2014-04-23,789,0.17210330778145197,0.19705095115140175,train
2014-04-24,781,-0.008921929668543768,-0.03460343861115477,train
2014-04-25,789,0.148822893508095,0.23127721246974767,train
2014-04-28,818,0.09891132646505679,0.1354702078946449,train
2014-04-29,813,-0.10873488124903546,-0.09959835881315748,train
2014-04-30,773,0.023940054687911914,0.002671932235141022,train
2014-05-01,779,0.08019341024822826,0.0894460641784814,train
2014-05-02,804,-0.06159113156539172,-0.0963626797041503,train
2014-05-05,836,0.022532654642723592,0.003375735798229332,train
2014-05-06,828,-0.013617391021578633,0.029308253529048586,train
2014-05-07,815,-0.011277984432228735,0.007332960961577472,train
2014-05-08,821,0.037492001426657505,-0.007357251603069114,train
2014-05-09,838,0.14463412423160926,0.15996836091001423,train
2014-05-12,851,0.08240636569301933,0.14304841705263302,train
2014-05-13,860,0.11018337712916787,0.18692124155894085,train
2014-05-14,862,0.151278767636166,0.14281932636946182,train
2014-05-15,864,0.07442281238710217,0.06792648156040225,train
2014-05-16,865,0.049192560087652555,0.05936766789701788,train
2014-05-19,862,0.06981673470874494,0.036070918930039844,train
2014-05-20,860,0.08113876535789505,0.06252850519455452,train
2014-05-21,863,0.03744497261493179,0.07066089649583102,train
2014-05-22,860,0.0289584625421279,0.06745829631432365,train
2014-05-23,865,0.012633425871432102,0.03710524669054456,train
2014-05-27,865,0.07410514298718382,0.13291906507355758,train
2014-05-28,862,0.08929489581766038,0.058688465962565606,train
2014-05-29,864,0.059441276862427575,0.057915226908845145,train
2014-05-30,858,0.1487795837055726,0.11620630014318062,train
2014-06-02,858,-0.02314003851650166,-0.01088119066687255,train
2014-06-03,858,0.02517675751967305,-0.04902664875447222,train
2014-06-04,855,0.15358238735502272,0.14315795174859042,train
2014-06-05,850,0.08317499156403822,0.11093078327670344,train
2014-06-06,851,0.04799961829445183,0.10500575498769249,train
2014-06-09,852,0.18025676650272832,0.1794423902492926,train
2014-06-10,853,0.11488468851840217,0.17987918766406608,train
2014-06-11,853,0.053572013382702614,0.13214479818124142,train
2014-06-12,850,0.0746852649342248,0.017933971179978404,train
2014-06-13,844,0.020060394600552076,0.0295211061497556,train
2014-06-16,841,0.0855181671958307,0.05464728062077488,train
2014-06-17,839,0.09612008004347578,0.13006001058968153,train
2014-06-18,842,0.04976821847516094,0.052294967322336634,train
2014-06-19,838,0.023620259288806664,0.018743694204844192,train
2014-06-20,837,0.028300804331796107,0.04151088608797091,train
2014-06-23,842,0.13327355626609236,0.1349530644309209,train
2014-06-24,843,0.05430535664900289,0.06677900507758489,train
2014-06-25,841,0.15835620886220741,0.1419781959341055,train
2014-06-26,840,0.11049116445909019,0.11640692171983824,train
2014-06-27,846,0.1062339000359327,0.09028430694495236,train
2014-06-30,859,0.141595673850694,0.161709322561246,train
2014-07-01,868,0.1187756492431277,0.14391670508552587,train
2014-07-02,867,0.1011265241801527,0.08685161205403184,train
2014-07-03,869,0.07732559479040295,0.11078615784928064,train
2014-07-07,866,0.008656225430143922,0.06035883543666287,train
2014-07-08,863,0.15630411434275993,0.08193418594709023,train
2014-07-09,863,-0.12025252750027667,-0.15733538305384218,train
2014-07-10,866,0.16316235580378885,0.08308873420362059,train
2014-07-11,865,0.19364797927607263,0.30469147715643774,train
2014-07-14,858,0.053284159058549906,0.048570726629936986,train
2014-07-15,851,0.21618531918258554,0.28748721756444195,train
2014-07-16,841,-0.015145820049678018,-0.033434359464595456,train
2014-07-17,834,0.0915292256491767,0.05667228090633915,train
2014-07-18,842,0.14860297941410608,0.14593629749643414,train
2014-07-21,840,0.06370954644278043,0.19535383558750613,train
2014-07-22,826,0.028695772323503184,0.08908570840577354,train
2014-07-23,788,0.14329640952637684,0.16855714518522658,train
2014-07-24,786,0.1888067940062448,0.2098681593580835,train
2014-07-25,802,0.11667490114723492,0.16408067768744383,train
2014-07-28,826,0.146806944343208,0.15999377383123953,train
2014-07-29,794,0.164485188109744,0.20865409627808745,train
2014-07-30,746,-0.00590155363826906,-0.026006034183606738,train
2014-07-31,747,0.08738190126304007,0.06904419013264544,train
2014-08-01,779,0.04991642198051054,0.07597744532178738,train
2014-08-04,816,0.0401452937608884,0.024809158777469746,train
2014-08-05,823,-0.10547688207342139,-0.15665615385969964,train
2014-08-06,807,0.19532134990803066,0.2558782048350834,train
2014-08-07,818,0.0375049912533,0.08875520215622863,train
2014-08-08,825,0.20488765354889635,0.19118853407125275,train
2014-08-11,845,0.13489205259093714,0.08795710730316827,train
2014-08-12,858,0.17038323160287527,0.19484074749820743,train
2014-08-13,859,0.18181098778672558,0.202883501493857,train
2014-08-14,858,-0.007117019141670279,-0.031550926635292534,train
2014-08-15,852,0.11638876107215786,0.15337902239208404,train
2014-08-18,852,0.09976921260302829,0.10829476309097888,train
2014-08-19,851,0.059018862732321285,0.045544226799142516,train
2014-08-20,846,0.17291327736181522,0.1858741896364501,train
2014-08-21,843,0.04884001152565025,0.02494232769272204,train
2014-08-22,845,0.16488186105432745,0.15727869799254274,train
2014-08-25,843,0.12267833391371541,0.10904874704268487,train
2014-08-26,840,0.05617481534572469,0.0447737237000502,train
2014-08-27,837,0.09617459286258961,0.1310188495232831,train
2014-08-28,830,0.19145705715025696,0.16392315387264308,train
2014-08-29,824,0.09611228933802185,0.1348286780093838,train
2014-09-02,820,0.06470082023479601,0.09112650369740466,train
2014-09-03,813,0.12854232807024257,0.14045622008468867,train
2014-09-04,810,-0.05056725834854784,-0.08146164017255253,train
2014-09-05,810,0.09046135043479175,0.07585492880350703,train
2014-09-08,814,0.16229949657759715,0.18045986010160595,train
2014-09-09,812,0.08410490770434671,0.08419294971678151,train
2014-09-10,808,-0.09681473878851247,-0.12983360963631893,train
2014-09-11,809,0.06425293328126871,0.0736102148053888,train
2014-09-12,811,0.034377270592592456,-0.0078059672865462585,train
2014-09-15,815,-0.06766744949601854,0.026964778917787657,train
2014-09-16,815,0.1472174902958842,0.12779997885146735,train
2014-09-17,815,0.07631665058845336,0.03385669140811689,train
2014-09-18,815,0.04921277409475982,0.08943597661454118,train
2014-09-19,816,0.048650713594938784,0.06249756539523027,train
2014-09-22,833,-0.07403937167717389,-0.059508425730624315,train
2014-09-23,833,0.013086817432061339,0.052881856249901465,train
2014-09-24,839,0.0698212995850022,0.04882230790811185,train
2014-09-25,842,0.16734865467595544,0.13521485423189664,train
2014-09-26,847,-0.16816640773958344,-0.2262606971643741,train
2014-09-29,847,0.11347349065936635,0.07691476816534548,train
2014-09-30,852,-0.016004564075726573,0.030221789377082666,train
2014-10-01,849,0.010572566560172025,-0.012718262454368887,train
2014-10-02,857,0.13047169171550976,0.13063086988936246,train
2014-10-03,859,0.08042979062043402,0.14275526496889102,train
2014-10-06,861,-0.10019208159232501,-0.14746464811824747,train
2014-10-07,859,0.023581046660809946,0.016511883447498387,train
2014-10-08,855,0.08508036113967238,0.04550323227240806,train
2014-10-09,855,-0.030273314060777354,-0.007123961473153976,train
2014-10-10,859,0.15279983414558462,0.12375526465917847,train
2014-10-13,855,0.15197247417116627,0.11634735066335002,train
2014-10-14,850,-0.19076325194959384,-0.1834754961995953,train
2014-10-15,832,-0.28160869342259076,-0.36282516345932886,train
2014-10-16,829,0.3933774657829853,0.4376285918971593,train
2014-10-17,835,0.11318581612173408,0.0980555920132439,train
2014-10-20,812,0.3096600364515911,0.33413332524715916,train
2014-10-21,806,0.06604908007224292,0.07157029437127523,train
2014-10-22,751,0.22330073565653477,0.24730432478758904,train
2014-10-23,756,0.07030323526513291,0.04156425137389394,train
2014-10-24,773,-0.01691261296285736,0.009724167178992504,train
2014-10-27,798,0.06877478170757638,0.10048872732389308,train
2014-10-28,765,0.10895606067302599,0.1110474547831036,train
2014-10-29,690,0.054949633792984946,0.03860221531826698,train
2014-10-30,698,0.02292783053405175,0.07894922958352321,train
2014-10-31,756,0.02823950765885668,0.06648492947368863,train
2014-11-03,811,0.002556968815730875,0.01100618760395387,train
2014-11-04,820,0.11768186252064257,0.15026424320669785,train
2014-11-05,794,0.04855605856459857,0.09855174727302897,train
2014-11-06,802,0.07340961003395287,0.06702852989446167,train
2014-11-07,828,0.06618991972629497,0.10182501969576996,train
2014-11-10,856,0.12033794733940341,0.10875002221126957,train
2014-11-11,874,0.04164315046701443,-0.00233888212784948,train
2014-11-12,867,0.05926358038691814,0.06355545923913156,train
2014-11-13,871,0.026595392651445345,0.031582625009767815,train
2014-11-14,869,0.025804678270473693,0.0021670383900862246,train
2014-11-17,864,0.0891147994436676,0.07793428083024237,train
2014-11-18,860,0.04657014183036969,0.07757076174778921,train
2014-11-19,854,0.014504392977124102,0.032308305501439455,train
2014-11-20,850,0.31892110871793006,0.34970625173831693,train
2014-11-21,853,0.09575352346462809,0.09294986353821057,train
2014-11-24,855,0.1032612798399642,0.11188456614101681,train
2014-11-25,859,0.16591345472207178,0.13660691283868698,train
2014-11-26,855,-0.029613178765192892,0.06550413813206231,train
2014-11-28,860,0.05805749709825398,0.06698366596532104,train
2014-12-01,854,0.05952175013501757,0.1347894000219218,train
2014-12-02,840,0.14229021837131484,0.1328738005321866,train
2014-12-03,828,-0.010127069991878247,-0.027421300321631044,train
2014-12-04,830,0.09044074851827455,0.052948377133785786,train
2014-12-05,831,0.17501333049438464,0.11041227989007045,train
2014-12-08,838,-0.09906516757406184,-0.11946029227647142,train
2014-12-09,838,-0.09256220436566977,-0.09896446298288633,train
2014-12-10,838,-0.016571559462490552,0.004980708163561551,train
2014-12-11,843,0.09662369539921853,-0.004670857838642845,train
2014-12-12,844,0.24383082704781261,0.2973045723487493,train
2014-12-15,848,-0.037633440936766814,-0.13885292185092826,train
2014-12-16,849,0.08423962512556551,0.1130089756233168,train
2014-12-17,851,0.10904527852051157,0.10419920929337038,train
2014-12-18,852,0.10734792765657077,0.14685004485624165,train
2014-12-19,861,0.14596201322959243,0.10196139957450963,train
2014-12-22,881,0.1001519730584509,0.08632216444122685,train
2014-12-23,886,0.2701638946259939,0.1417829706518985,train
2014-12-24,884,0.02488632868748997,0.024946644404271624,train
2014-12-26,883,-0.10849174850994428,-0.0899624585078842,train
2014-12-29,883,0.10940430192607951,0.07322960589784495,train
2014-12-30,884,-0.02144017775424407,0.007567396087292444,train
2014-12-31,883,0.2475882716987792,0.23011708748513368,train
2015-01-02,863,0.2855522190918485,0.20027808966981275,train
2015-01-05,860,0.03654118532601856,0.036696220098807054,train
2015-01-06,858,0.18772808966575433,0.25038477074572774,train
2015-01-07,858,0.19003758474707283,0.2217550598196888,train
2015-01-08,859,0.1344595172809279,0.14503479998337976,train
2015-01-09,862,0.06041413182303899,0.06488546958197978,train
2015-01-12,859,0.16663870704068592,0.1565798470802883,train
2015-01-13,861,-0.04875625351295154,-0.09789072140235565,train
2015-01-14,856,0.14602595513645492,0.13448034973170095,train
2015-01-15,849,0.15678579302370305,0.08652337691653343,train
2015-01-16,843,-0.0005651954036334863,0.054052970222051785,train
2015-01-20,836,0.13856177283270157,0.06907928771868906,train
2015-01-21,817,0.08481456789916264,0.11033420082361464,train
2015-01-22,791,0.12395884813678505,0.09194409145279257,train
2015-01-23,802,0.09384524918506405,0.09467822586153479,train
2015-01-26,794,0.04874186965496602,0.06923300171267571,train
2015-01-27,779,0.1445777015274345,0.16106281217940308,train
2015-01-28,722,0.022232502970728152,0.04134964034392356,train
2015-01-29,729,-0.1169749032396793,-0.2238054251536962,train
2015-01-30,755,0.24409733200673114,0.26522023462459793,train
2015-02-02,805,0.039431909774046495,0.06883001765792225,train
2015-02-03,801,-0.1260144306782878,-0.06753924274620027,train
2015-02-04,757,0.22129529047401264,0.23115200856604903,train
2015-02-05,760,0.033564479115641796,0.031831406615181024,train
2015-02-06,793,0.04502844506722694,0.05111848751832068,train
2015-02-09,836,0.059929745045169416,0.03690000306687383,train
2015-02-10,830,0.08826681475007314,0.08469327356272217,train
2015-02-11,809,0.2280997870956376,0.23122738175451907,train
2015-02-12,804,0.1850251268325243,0.12723319442034814,train
2015-02-13,815,0.09726844302419635,0.08576316612517731,train
2015-02-17,813,0.021411819532361383,0.01532036878486167,train
2015-02-18,810,0.025512173615749274,0.06763053787552892,train
2015-02-19,802,0.058589772595317974,0.04123821453995007,train
2015-02-20,825,0.11738808957233003,0.20672236241696657,train
2015-02-23,825,0.20588252358273035,0.16650694323311602,train
2015-02-24,818,-0.026025489833988006,0.019083392828062092,train
2015-02-25,798,-0.03825580288143454,-0.0385529445449753,train
2015-02-26,804,0.16050051354947148,0.21117624547950617,train
2015-02-27,822,0.13550538381384528,0.09929344353161446,train
2015-03-02,834,0.0999318672616062,0.1652390486470507,train
2015-03-03,874,0.09651356240988695,0.07902845698840406,train
2015-03-04,870,0.04535262511331867,0.09298980674693377,train
2015-03-05,876,-0.046018648218228014,-0.044343112610063816,train
2015-03-06,877,0.13092309735812782,0.14923613367828742,train
2015-03-09,883,0.20100558989703768,0.24138844792200706,train
2015-03-10,882,0.014619223241173455,0.02491158461099485,train
2015-03-11,880,-0.018265999398448158,0.0516923123519454,train
2015-03-12,886,-0.004771648524546274,-0.08599348666274981,train
2015-03-13,891,-0.08588259634771703,-0.03423023687705152,train
2015-03-16,889,0.11083622273564728,0.08833860935018559,train
2015-03-17,891,0.08914799999251477,0.10130445025296264,train
2015-03-18,889,0.08955760522823529,0.10354392255582731,train
2015-03-19,888,0.1093846905175316,0.12404397578878716,train
2015-03-20,887,0.03235973132136232,0.07621863146678591,train
2015-03-23,898,0.145859920807095,0.18193882438710735,train
2015-03-24,902,0.06953815751348662,0.09147637914316128,train
2015-03-25,897,0.10739566986303484,0.07614571177433926,train
2015-03-26,900,0.0758575325957054,0.02613240526376568,train
2015-03-27,900,0.11205743550326948,0.11965304631392182,train
2015-03-30,903,0.07792376073815528,0.09713390797968935,train
2015-03-31,902,0.1134058894446921,0.1760368676292431,train
2015-04-01,900,0.10335355153812908,0.11677044622378296,train
2015-04-02,904,0.12982803713330104,0.14389969507901312,train
2015-04-06,906,0.18939452228213902,0.1908172824188342,train
2015-04-07,904,0.1825322196962497,0.18777268922426724,train
2015-04-08,903,0.13971451699294718,0.0653555367693656,train
2015-04-09,898,0.10240748050860944,0.08998330779013804,train
2015-04-10,900,0.23125475912449223,0.18890776903315848,train
2015-04-13,897,0.22896462893083736,0.2830088238612953,train
2015-04-14,885,0.19738603407448269,0.19789929559728958,train
2015-04-15,871,0.02255359899214105,0.0074072088863737905,train
2015-04-16,863,0.10335262232270717,0.10062624259943387,train
2015-04-17,864,0.09220064202164795,0.11212456973220054,train
2015-04-20,845,0.09559653915415539,0.1141047719803269,train
2015-04-21,812,0.09687671209274626,0.06324522260501231,train
2015-04-22,750,0.06312838828734536,0.1459181935234357,train
2015-04-23,751,0.11562109517952034,0.14780905125315472,train
2015-04-24,780,0.22271643225747015,0.18682476064130157,train
2015-04-27,805,0.10046889907822841,0.08863897552975043,train
2015-04-28,778,0.05838090651615109,0.05302457017541628,train
2015-04-29,694,0.08070618181196725,0.06045167532250748,train
2015-04-30,696,0.06791561159464864,0.017467765150189978,train
2015-05-01,746,0.15061551672170456,0.14611698672840484,train
2015-05-04,808,0.029597444578514348,-0.040957089228387845,train
2015-05-05,823,0.13789850011976834,0.12284986457960813,train
2015-05-06,790,0.010953132449569908,0.06330440655690399,train
2015-05-07,801,0.09727538573041718,0.14504722542577017,train
2015-05-08,827,0.08217176393958708,0.0848030594980152,train
2015-05-11,866,0.06301601692179348,0.025205689490929106,train
2015-05-12,881,0.19097861960442167,0.18860062673031996,train
2015-05-13,881,0.1135754218864549,0.119426250556651,train
2015-05-14,885,0.13294747233860468,0.14488899854430035,train
2015-05-15,889,0.0946658378355461,0.09197952525567613,train
2015-05-18,886,0.13380727262451633,0.18687766475173223,train
2015-05-19,885,0.04209656037431312,0.058228904199842356,train
2015-05-20,878,0.11484874199956986,0.07223839480261998,train
2015-05-21,874,0.011787928720998358,0.058382897042888016,train
2015-05-22,881,0.041058141291804046,0.008740858656196275,train
2015-05-26,886,0.06065705059427819,0.058477348367808255,train
2015-05-27,884,0.0929414725102717,0.0026645160985229554,train
2015-05-28,879,0.07026261681604683,0.05809422018923559,train
2015-05-29,883,-0.02283741439078643,-0.03196527618483072,train
2015-06-01,877,0.10292321909617365,0.11966620557345724,train
2015-06-02,875,0.15832021505006158,0.16903301669613235,train
2015-06-03,868,0.006734565030676006,0.02272371762888792,train
2015-06-04,869,-0.07611978938377525,-0.0936119948764426,train
2015-06-05,867,0.017622554210044657,0.009719201106288752,train
2015-06-08,864,-0.051590038429777045,0.0773649107264121,train
2015-06-09,865,-0.0040514079521971535,0.022506306429802905,train
2015-06-10,864,0.034828879337524404,0.03009846425589206,train
2015-06-11,875,-0.02979186644530952,-0.0989582726452048,train
2015-06-12,873,0.08645935335106389,0.11682023769546263,train
2015-06-15,869,0.016424377214921845,-0.04108879312609337,train
2015-06-16,873,-0.05153668333628189,-0.1075621377500589,train
2015-06-17,872,0.06066668073347567,0.027760492482283638,train
2015-06-18,871,-0.042170397005251485,-0.06722913220232851,train
2015-06-19,874,0.07886196485399077,0.1320594138550898,train
2015-06-22,883,0.22886335207112632,0.2323325750311702,train
2015-06-23,885,-0.08504929607318001,-0.12325262690980524,train
2015-06-24,886,0.14420266475710708,0.16874081836932614,train
2015-06-25,885,0.0672363843488698,0.10878234646522324,train
2015-06-26,891,-0.11937860010148368,-0.1344863328752115,train
2015-06-29,902,0.2555137992054911,0.2863380707720842,train
2015-06-30,902,0.32398823119443537,0.3837357371984285,train
2015-07-01,904,-0.0782802581084373,-0.1184810152284134,train
2015-07-02,905,-0.1398018794336488,-0.2328074355215507,train
2015-07-06,909,-0.04374711471151204,-0.03386268490977316,train
2015-07-07,909,0.10759314441167654,0.07469456060095245,train
2015-07-08,910,0.242743582176147,0.2529878993684759,train
2015-07-09,911,0.36340707247938203,0.37362068357043365,train
2015-07-10,911,0.2768530130585016,0.31109388259858795,train
2015-07-13,907,0.04104713810386618,0.03270087792810858,train
2015-07-14,902,0.1751908843530654,0.18200499301669332,train
2015-07-15,885,0.04358922352734286,0.08694760709054312,train
2015-07-16,877,0.14609361151634662,0.12383724634131017,train
2015-07-17,877,0.22475869342921556,0.24767865974341569,train
2015-07-20,865,0.11534724444857124,0.08786252082691176,train
2015-07-21,840,-0.17831837647330992,-0.1436552410191878,train
2015-07-22,777,0.20055619687681864,0.1904345735837038,train
2015-07-23,780,0.1185142428142975,0.12919257224785016,train
2015-07-24,801,-0.032586670092061225,-0.05686932739284864,train
2015-07-27,835,0.2815669597242771,0.31998843042022235,train
2015-07-28,797,0.1749388680769524,0.2691683937716482,train
2015-07-29,705,0.00793701169999933,0.05221349384990606,train
2015-07-30,702,0.05725608172232916,-0.03172081731952027,train
2015-07-31,752,0.1457406432505923,0.1701217059667491,train
2015-08-03,812,0.06900872834204502,0.13252757530375148,train
2015-08-04,812,0.17372435835412822,0.24544227612855388,train
2015-08-05,775,0.07306684055687282,0.04033282577473076,train
2015-08-06,793,0.052970530508768036,0.07024244251152253,train
2015-08-07,823,0.26886387359361996,0.3083209757874042,train
2015-08-10,852,-0.046610679143072334,-0.049221317698491064,train
2015-08-11,871,-0.11139659617611192,-0.09850113616988883,train
2015-08-12,868,0.12476371393277493,0.18662874253500616,train
2015-08-13,875,0.07330683206490693,0.09067160767028823,train
2015-08-14,880,-0.06476951276468927,-0.09741269051277211,train
2015-08-17,881,-0.03761412702175654,0.048062865212452566,train
2015-08-18,881,0.0792531733974869,0.025857395315546223,train
2015-08-19,875,-0.016697173098775456,-0.09264889492701542,train
2015-08-20,872,-0.19473983719050353,-0.23281132181397915,train
2015-08-21,877,-0.09311115483175925,-0.10500464462964391,train
2015-08-24,881,0.39944488857040594,0.44379063004514685,train
2015-08-25,888,0.40925436389300995,0.5664935562379492,train
2015-08-26,879,0.4998460157192205,0.5280388670335159,train
2015-08-27,880,0.021025532421335542,0.003403399635718984,train
2015-08-28,885,0.04528887765353872,0.06145361648231583,train
2015-08-31,893,0.43767590662186345,0.5421517883429109,train
2015-09-01,889,0.45776526345398955,0.4208454625803431,train
2015-09-02,885,0.17060634433686306,0.20635312776623094,train
2015-09-03,888,-0.11997798126185144,-0.13753397239222245,train
2015-09-04,890,0.2860866212093348,0.33700097020293535,train
2015-09-08,890,0.22216780603970618,0.21789122604180847,train
2015-09-09,889,0.005579856749569597,-0.027365390061134552,train
2015-09-10,886,0.059239346360377775,0.11390040108026113,train
2015-09-11,886,-0.0515706144896326,-0.09131552991620584,train
2015-09-14,888,0.12257085363875674,0.0642365640525757,train
2015-09-15,887,0.03266308982258946,0.03391174296021251,train
2015-09-16,883,0.0017926732540353154,0.0434558167795764,train
2015-09-17,885,0.04942654892516762,0.013149996710731332,train
2015-09-18,885,0.23127433101507053,0.288882299003776,train
2015-09-21,887,-0.13139491047113544,-0.20475220157618768,train
2015-09-22,878,0.12425212291730658,0.1303594658427285,train
2015-09-23,875,-0.11799949152310756,-0.1958984217084341,train
2015-09-24,872,0.38440309048381344,0.42196236876880916,train
2015-09-25,868,0.042189703328596034,0.020482657510199842,train
2015-09-28,866,0.15701503525387012,0.15558869894109828,train
2015-09-29,865,0.3289687423339637,0.33007925845374764,train
2015-09-30,866,0.09028643510354041,0.07224367077571715,train
2015-10-01,868,-0.09452759407147013,-0.06380414041953567,train
2015-10-02,872,0.2399260235471325,0.263857374028541,train
2015-10-05,875,0.12767812379126894,0.09183744370238245,train
2015-10-06,878,0.17013629833575847,0.17911157952337495,train
2015-10-07,878,0.13148013991161403,0.1304212358588997,train
