date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2022-06-16,20,20,1.0,0.0013035224523826024,0.0008954289437203804,0.0001,0.0003,8.093508662222223e-06,1.0,9679997.1367041,6250000.0
2022-06-17,20,20,0.7254180783238802,0.003815456741540583,0.0035180480248793553,7.254180783238801e-05,0.00021762542349716403,7.241485331675238e-06,0.7254180783238802,29628606.699474998,4533862.989524251
2022-06-21,20,20,1.0,-0.0003251064168310538,-0.0007357095137831046,0.0001,0.0003,1.0603096952050793e-05,1.0,16070137.5711185,6250000.0
2022-06-22,20,20,1.0,0.0006247455647113938,0.00021664789657869536,0.0001,0.0003,8.097668132698412e-06,1.0,11220577.983353416,6249999.999999999
2022-06-23,20,20,0.9999999999999998,0.0035148884681446,0.00310678814354587,9.999999999999999e-05,0.00029999999999999987,8.100324598730158e-06,0.9999999999999998,11245816.468167596,6249999.999999998
2022-06-24,20,20,0.9999999999999999,-0.0012574487256052959,-0.0016695410645876515,0.0001,0.0002999999999999999,1.2092338982355554e-05,0.9999999999999999,12539597.043549998,6250000.0
2022-06-27,20,20,0.8699810892142003,0.009795346525353502,0.00943716146670919,8.699810892142003e-05,0.00026099432676426003,1.0192622958633333e-05,0.8699810892142003,16862307.705000002,5437381.8075887505
2022-06-28,20,20,0.9999999999999998,0.0037883890873162524,0.0033618927624264015,9.999999999999999e-05,0.00029999999999999987,2.649632488985078e-05,0.9999999999999998,14354323.501849994,6249999.999999998
2022-06-29,20,20,0.7767275571662803,-0.0032729144769156372,-0.0035913874716645674,7.767275571662803e-05,0.00023301826714988404,7.781971882418096e-06,0.7767275571662803,16619113.270125002,4854547.232289251
2022-06-30,20,20,0.9934077245139001,-0.002515789893731815,-0.0029237725418233586,9.934077245139002e-05,0.00029802231735417,1.0619558285983333e-05,0.9934077245139001,15012745.467500001,6208798.278211876
2022-07-01,20,20,0.9999999999999998,-0.007354586770566497,-0.007764041837819369,9.999999999999999e-05,0.00029999999999999987,9.455067252871365e-06,0.9999999999999998,14691983.1271345,6249999.999999999
2022-07-05,20,20,0.9999999999999998,-0.006522350553930372,-0.006931038356895451,9.999999999999999e-05,0.00029999999999999987,8.68780296507936e-06,0.9999999999999998,9016804.402477775,6249999.999999998
2022-07-06,20,20,0.9999999999999998,0.009869062502580213,0.009459424904240904,9.999999999999999e-05,0.00029999999999999987,9.637598339307555e-06,0.9999999999999998,19088894.491976503,6250000.0
2022-07-07,20,20,0.6950692601250882,0.00043602020949006534,0.00015208219829835798,6.950692601250881e-05,0.00020852077803752643,5.910307141672127e-06,0.6950692601250882,27301205.483850002,4344182.8757818015
2022-07-08,20,20,0.9999999999999998,-0.005548877826385405,-0.005957055437643818,9.999999999999999e-05,0.00029999999999999987,8.177611258412698e-06,0.9999999999999998,11189545.730831426,6249999.999999999
2022-07-11,20,20,1.0,-0.005056897548464606,-0.005465073826732543,0.0001,0.0003,8.176278267936506e-06,1.0,9731207.51109111,6249999.999999999
2022-07-12,20,20,0.7096871119033041,-0.001189731439428919,-0.0014797320759758286,7.096871119033041e-05,0.00021290613357099122,6.125791785588127e-06,0.7096871119033041,22386371.017500002,4435544.44939565
2022-07-13,20,20,1.0,0.0030546014263571407,0.0026464279305025377,0.0001,0.0003,8.173495854603174e-06,1.0,14398135.93508456,6249999.999999999
2022-07-14,20,20,0.9999999999999998,0.005407062603781685,0.004998583869415337,9.999999999999999e-05,0.00029999999999999987,8.478734366349207e-06,0.9999999999999998,8995724.014740907,6250000.0
2022-07-15,20,20,0.9485770018454801,0.01088848822652177,0.01050106795093726,9.485770018454801e-05,0.000284573100553644,7.989474846316507e-06,0.9485770018454801,14564031.15,5928606.26153425
2022-07-18,19,19,0.9999999999999999,0.0020486431311795505,0.0016404798469919315,0.0001,0.0002999999999999999,8.163284187619046e-06,0.9999999999999999,12272059.07813295,6578947.3684210535
2022-07-19,19,19,0.9999999999999999,0.0007662619624478082,0.00033990733408144564,0.0001,0.0002999999999999999,2.6354628366362532e-05,0.9999999999999999,15088077.966689998,6578947.368421053
