date,window,model,n_eligible,n_raw_short,affected_names,tier_c_names,affected_share,tier_c_share
2014-10-30,full_2010_2024,xgb,698,14,5,2,0.35714285714285715,0.14285714285714285
2014-10-31,full_2010_2024,xgb,756,15,7,4,0.4666666666666667,0.26666666666666666
2014-11-03,full_2010_2024,xgb,811,16,4,2,0.25,0.125
2014-11-04,full_2010_2024,xgb,820,16,6,2,0.375,0.125
2014-11-05,full_2010_2024,xgb,794,16,8,4,0.5,0.25
2014-11-06,full_2010_2024,xgb,802,16,7,3,0.4375,0.1875
2014-11-07,full_2010_2024,xgb,828,17,4,2,0.23529411764705882,0.11764705882352941
2014-11-10,full_2010_2024,xgb,856,17,8,4,0.47058823529411764,0.23529411764705882
2014-11-11,full_2010_2024,xgb,874,17,4,2,0.23529411764705882,0.11764705882352941
2014-11-12,full_2010_2024,xgb,867,17,4,3,0.23529411764705882,0.17647058823529413
2014-11-13,full_2010_2024,xgb,871,17,1,1,0.058823529411764705,0.058823529411764705
2014-11-14,full_2010_2024,xgb,869,17,3,3,0.17647058823529413,0.17647058823529413
2014-11-17,full_2010_2024,xgb,864,17,3,1,0.17647058823529413,0.058823529411764705
2014-11-18,full_2010_2024,xgb,860,17,2,0,0.11764705882352941,0.0
2014-11-19,full_2010_2024,xgb,854,17,4,0,0.23529411764705882,0.0
2014-11-20,full_2010_2024,xgb,850,17,3,1,0.17647058823529413,0.058823529411764705
2014-11-21,full_2010_2024,xgb,853,17,3,1,0.17647058823529413,0.058823529411764705
2014-11-24,full_2010_2024,xgb,855,17,3,2,0.17647058823529413,0.11764705882352941
2014-11-25,full_2010_2024,xgb,859,17,6,3,0.35294117647058826,0.17647058823529413
2014-11-26,full_2010_2024,xgb,855,17,5,2,0.29411764705882354,0.11764705882352941
2014-11-28,full_2010_2024,xgb,860,17,7,3,0.4117647058823529,0.17647058823529413
2014-12-01,full_2010_2024,xgb,854,17,6,4,0.35294117647058826,0.23529411764705882
2014-12-02,full_2010_2024,xgb,840,17,5,3,0.29411764705882354,0.17647058823529413
2014-12-03,full_2010_2024,xgb,828,17,3,3,0.17647058823529413,0.17647058823529413
2014-12-04,full_2010_2024,xgb,830,17,3,2,0.17647058823529413,0.11764705882352941
2014-12-05,full_2010_2024,xgb,831,17,2,1,0.11764705882352941,0.058823529411764705
2014-12-08,full_2010_2024,xgb,838,17,3,3,0.17647058823529413,0.17647058823529413
2014-12-09,full_2010_2024,xgb,838,17,2,2,0.11764705882352941,0.11764705882352941
2014-12-10,full_2010_2024,xgb,838,17,4,3,0.23529411764705882,0.17647058823529413
2014-12-11,full_2010_2024,xgb,843,17,7,3,0.4117647058823529,0.17647058823529413
2014-12-12,full_2010_2024,xgb,844,17,3,1,0.17647058823529413,0.058823529411764705
2014-12-15,full_2010_2024,xgb,848,17,6,2,0.35294117647058826,0.11764705882352941
2014-12-16,full_2010_2024,xgb,849,17,5,2,0.29411764705882354,0.11764705882352941
2014-12-17,full_2010_2024,xgb,851,17,8,6,0.47058823529411764,0.35294117647058826
2014-12-18,full_2010_2024,xgb,852,17,9,4,0.5294117647058824,0.23529411764705882
2014-12-19,full_2010_2024,xgb,861,17,4,1,0.23529411764705882,0.058823529411764705
2014-12-22,full_2010_2024,xgb,881,18,5,2,0.2777777777777778,0.1111111111111111
2014-12-23,full_2010_2024,xgb,886,18,5,3,0.2777777777777778,0.16666666666666666
2014-12-24,full_2010_2024,xgb,884,18,8,3,0.4444444444444444,0.16666666666666666
2014-12-26,full_2010_2024,xgb,883,18,6,4,0.3333333333333333,0.2222222222222222
2014-12-29,full_2010_2024,xgb,883,18,3,2,0.16666666666666666,0.1111111111111111
2014-12-30,full_2010_2024,xgb,884,18,4,1,0.2222222222222222,0.05555555555555555
2014-12-31,full_2010_2024,xgb,883,18,3,1,0.16666666666666666,0.05555555555555555
2015-01-02,full_2010_2024,xgb,863,17,1,0,0.058823529411764705,0.0
2015-01-05,full_2010_2024,xgb,860,17,2,2,0.11764705882352941,0.11764705882352941
2015-01-06,full_2010_2024,xgb,858,17,4,3,0.23529411764705882,0.17647058823529413
2015-01-07,full_2010_2024,xgb,858,17,4,2,0.23529411764705882,0.11764705882352941
2015-01-08,full_2010_2024,xgb,859,17,4,0,0.23529411764705882,0.0
2015-01-09,full_2010_2024,xgb,862,17,5,1,0.29411764705882354,0.058823529411764705
2015-01-12,full_2010_2024,xgb,859,17,5,2,0.29411764705882354,0.11764705882352941
2015-01-13,full_2010_2024,xgb,861,17,5,1,0.29411764705882354,0.058823529411764705
2015-01-14,full_2010_2024,xgb,856,17,6,1,0.35294117647058826,0.058823529411764705
2015-01-15,full_2010_2024,xgb,849,17,4,2,0.23529411764705882,0.11764705882352941
2015-01-16,full_2010_2024,xgb,843,17,6,1,0.35294117647058826,0.058823529411764705
2015-01-20,full_2010_2024,xgb,836,17,7,2,0.4117647058823529,0.11764705882352941
2015-01-21,full_2010_2024,xgb,817,16,6,1,0.375,0.0625
2015-01-22,full_2010_2024,xgb,791,16,6,1,0.375,0.0625
2015-01-23,full_2010_2024,xgb,802,16,5,1,0.3125,0.0625
2015-01-26,full_2010_2024,xgb,794,16,7,2,0.4375,0.125
2015-01-27,full_2010_2024,xgb,779,16,8,2,0.5,0.125
2015-01-28,full_2010_2024,xgb,722,14,4,1,0.2857142857142857,0.07142857142857142
2015-01-29,full_2010_2024,xgb,729,15,6,3,0.4,0.2
2015-01-30,full_2010_2024,xgb,755,15,2,0,0.13333333333333333,0.0
2015-02-02,full_2010_2024,xgb,805,16,1,0,0.0625,0.0
2015-02-03,full_2010_2024,xgb,801,16,6,3,0.375,0.1875
2015-02-04,full_2010_2024,xgb,757,15,4,2,0.26666666666666666,0.13333333333333333
2015-02-05,full_2010_2024,xgb,760,15,4,2,0.26666666666666666,0.13333333333333333
2015-02-06,full_2010_2024,xgb,793,16,7,4,0.4375,0.25
2015-02-09,full_2010_2024,xgb,836,17,5,2,0.29411764705882354,0.11764705882352941
2015-02-10,full_2010_2024,xgb,830,17,5,4,0.29411764705882354,0.23529411764705882
2015-02-11,full_2010_2024,xgb,809,16,3,1,0.1875,0.0625
2015-02-12,full_2010_2024,xgb,804,16,1,1,0.0625,0.0625
2015-02-13,full_2010_2024,xgb,815,16,2,0,0.125,0.0
2015-02-17,full_2010_2024,xgb,813,16,5,1,0.3125,0.0625
2015-02-18,full_2010_2024,xgb,810,16,4,1,0.25,0.0625
2015-02-19,full_2010_2024,xgb,802,16,6,0,0.375,0.0
2015-02-20,full_2010_2024,xgb,825,16,4,1,0.25,0.0625
2015-02-23,full_2010_2024,xgb,825,16,3,0,0.1875,0.0
2015-02-24,full_2010_2024,xgb,818,16,1,0,0.0625,0.0
2015-02-25,full_2010_2024,xgb,798,16,4,1,0.25,0.0625
2015-02-26,full_2010_2024,xgb,804,16,2,0,0.125,0.0
2015-02-27,full_2010_2024,xgb,822,16,1,0,0.0625,0.0
2015-03-02,full_2010_2024,xgb,834,17,4,0,0.23529411764705882,0.0
2015-03-03,full_2010_2024,xgb,874,17,5,3,0.29411764705882354,0.17647058823529413
2015-03-04,full_2010_2024,xgb,870,17,3,2,0.17647058823529413,0.11764705882352941
2015-03-05,full_2010_2024,xgb,876,18,3,1,0.16666666666666666,0.05555555555555555
2015-03-06,full_2010_2024,xgb,877,18,1,1,0.05555555555555555,0.05555555555555555
2015-03-09,full_2010_2024,xgb,883,18,3,0,0.16666666666666666,0.0
2015-03-10,full_2010_2024,xgb,882,18,3,1,0.16666666666666666,0.05555555555555555
2015-03-11,full_2010_2024,xgb,880,18,7,5,0.3888888888888889,0.2777777777777778
2015-03-12,full_2010_2024,xgb,886,18,5,3,0.2777777777777778,0.16666666666666666
2015-03-13,full_2010_2024,xgb,891,18,6,2,0.3333333333333333,0.1111111111111111
2015-03-16,full_2010_2024,xgb,889,18,4,1,0.2222222222222222,0.05555555555555555
2015-03-17,full_2010_2024,xgb,891,18,2,1,0.1111111111111111,0.05555555555555555
2015-03-18,full_2010_2024,xgb,889,18,4,1,0.2222222222222222,0.05555555555555555
2015-03-19,full_2010_2024,xgb,888,18,2,2,0.1111111111111111,0.1111111111111111
2015-03-20,full_2010_2024,xgb,887,18,3,0,0.16666666666666666,0.0
2015-03-23,full_2010_2024,xgb,898,18,3,1,0.16666666666666666,0.05555555555555555
2015-03-24,full_2010_2024,xgb,902,18,3,2,0.16666666666666666,0.1111111111111111
2015-03-25,full_2010_2024,xgb,897,18,4,1,0.2222222222222222,0.05555555555555555
2015-03-26,full_2010_2024,xgb,900,18,7,4,0.3888888888888889,0.2222222222222222
2015-03-27,full_2010_2024,xgb,900,18,6,5,0.3333333333333333,0.2777777777777778
2015-03-30,full_2010_2024,xgb,903,18,4,3,0.2222222222222222,0.16666666666666666
2015-03-31,full_2010_2024,xgb,902,18,7,5,0.3888888888888889,0.2777777777777778
2015-04-01,full_2010_2024,xgb,900,18,6,4,0.3333333333333333,0.2222222222222222
2015-04-02,full_2010_2024,xgb,904,18,9,5,0.5,0.2777777777777778
2015-04-06,full_2010_2024,xgb,906,18,10,2,0.5555555555555556,0.1111111111111111
2015-04-07,full_2010_2024,xgb,904,18,5,2,0.2777777777777778,0.1111111111111111
2015-04-08,full_2010_2024,xgb,903,18,8,2,0.4444444444444444,0.1111111111111111
2015-04-09,full_2010_2024,xgb,898,18,5,2,0.2777777777777778,0.1111111111111111
2015-04-10,full_2010_2024,xgb,900,18,7,2,0.3888888888888889,0.1111111111111111
2015-04-13,full_2010_2024,xgb,897,18,4,1,0.2222222222222222,0.05555555555555555
2015-04-14,full_2010_2024,xgb,885,18,4,1,0.2222222222222222,0.05555555555555555
2015-04-15,full_2010_2024,xgb,871,17,3,2,0.17647058823529413,0.11764705882352941
2015-04-16,full_2010_2024,xgb,863,17,6,4,0.35294117647058826,0.23529411764705882
2015-04-17,full_2010_2024,xgb,864,17,4,0,0.23529411764705882,0.0
2015-04-20,full_2010_2024,xgb,845,17,5,1,0.29411764705882354,0.058823529411764705
2015-04-21,full_2010_2024,xgb,812,16,5,2,0.3125,0.125
2015-04-22,full_2010_2024,xgb,750,15,5,4,0.3333333333333333,0.26666666666666666
2015-04-23,full_2010_2024,xgb,751,15,5,2,0.3333333333333333,0.13333333333333333
2015-04-24,full_2010_2024,xgb,780,16,6,5,0.375,0.3125
2015-04-27,full_2010_2024,xgb,805,16,2,0,0.125,0.0
2015-04-28,full_2010_2024,xgb,778,16,5,3,0.3125,0.1875
2015-04-29,full_2010_2024,xgb,694,14,2,1,0.14285714285714285,0.07142857142857142
2015-04-30,full_2010_2024,xgb,696,14,5,3,0.35714285714285715,0.21428571428571427
2015-05-01,full_2010_2024,xgb,746,15,2,1,0.13333333333333333,0.06666666666666667
2015-05-04,full_2010_2024,xgb,808,16,3,0,0.1875,0.0
2015-05-05,full_2010_2024,xgb,823,16,4,1,0.25,0.0625
2015-05-06,full_2010_2024,xgb,790,16,3,2,0.1875,0.125
2015-05-07,full_2010_2024,xgb,801,16,4,3,0.25,0.1875
2015-05-08,full_2010_2024,xgb,827,17,4,3,0.23529411764705882,0.17647058823529413
2015-05-11,full_2010_2024,xgb,866,17,5,2,0.29411764705882354,0.11764705882352941
2015-05-12,full_2010_2024,xgb,881,18,5,2,0.2777777777777778,0.1111111111111111
2015-05-13,full_2010_2024,xgb,881,18,6,1,0.3333333333333333,0.05555555555555555
2015-05-14,full_2010_2024,xgb,885,18,5,2,0.2777777777777778,0.1111111111111111
2015-05-15,full_2010_2024,xgb,889,18,6,1,0.3333333333333333,0.05555555555555555
2015-05-18,full_2010_2024,xgb,886,18,5,1,0.2777777777777778,0.05555555555555555
2015-05-19,full_2010_2024,xgb,885,18,4,1,0.2222222222222222,0.05555555555555555
2015-05-20,full_2010_2024,xgb,878,18,5,2,0.2777777777777778,0.1111111111111111
2015-05-21,full_2010_2024,xgb,874,17,3,0,0.17647058823529413,0.0
2015-05-22,full_2010_2024,xgb,881,18,4,1,0.2222222222222222,0.05555555555555555
2015-05-26,full_2010_2024,xgb,886,18,2,1,0.1111111111111111,0.05555555555555555
2015-05-27,full_2010_2024,xgb,884,18,4,2,0.2222222222222222,0.1111111111111111
2015-05-28,full_2010_2024,xgb,879,18,5,3,0.2777777777777778,0.16666666666666666
2015-05-29,full_2010_2024,xgb,883,18,3,3,0.16666666666666666,0.16666666666666666
2015-06-01,full_2010_2024,xgb,877,18,4,1,0.2222222222222222,0.05555555555555555
2015-06-02,full_2010_2024,xgb,875,18,2,1,0.1111111111111111,0.05555555555555555
2015-06-03,full_2010_2024,xgb,868,17,4,4,0.23529411764705882,0.23529411764705882
2015-06-04,full_2010_2024,xgb,869,17,3,3,0.17647058823529413,0.17647058823529413
2015-06-05,full_2010_2024,xgb,867,17,4,2,0.23529411764705882,0.11764705882352941
2015-06-08,full_2010_2024,xgb,864,17,2,1,0.11764705882352941,0.058823529411764705
2015-06-09,full_2010_2024,xgb,865,17,6,2,0.35294117647058826,0.11764705882352941
2015-06-10,full_2010_2024,xgb,864,17,5,2,0.29411764705882354,0.11764705882352941
2015-06-11,full_2010_2024,xgb,875,18,7,2,0.3888888888888889,0.1111111111111111
2015-06-12,full_2010_2024,xgb,873,17,4,2,0.23529411764705882,0.11764705882352941
2015-06-15,full_2010_2024,xgb,869,17,2,1,0.11764705882352941,0.058823529411764705
2015-06-16,full_2010_2024,xgb,873,17,4,1,0.23529411764705882,0.058823529411764705
2015-06-17,full_2010_2024,xgb,872,17,3,1,0.17647058823529413,0.058823529411764705
2015-06-18,full_2010_2024,xgb,871,17,3,1,0.17647058823529413,0.058823529411764705
2015-06-19,full_2010_2024,xgb,874,17,2,1,0.11764705882352941,0.058823529411764705
2015-06-22,full_2010_2024,xgb,883,18,2,0,0.1111111111111111,0.0
2015-06-23,full_2010_2024,xgb,885,18,4,1,0.2222222222222222,0.05555555555555555
2015-06-24,full_2010_2024,xgb,886,18,4,1,0.2222222222222222,0.05555555555555555
2015-06-25,full_2010_2024,xgb,885,18,4,0,0.2222222222222222,0.0
2015-06-26,full_2010_2024,xgb,891,18,9,4,0.5,0.2222222222222222
2015-06-29,full_2010_2024,xgb,902,18,2,1,0.1111111111111111,0.05555555555555555
2015-06-30,full_2010_2024,xgb,902,18,5,3,0.2777777777777778,0.16666666666666666
2015-07-01,full_2010_2024,xgb,904,18,4,1,0.2222222222222222,0.05555555555555555
2015-07-02,full_2010_2024,xgb,905,18,8,3,0.4444444444444444,0.16666666666666666
2015-07-06,full_2010_2024,xgb,909,18,6,1,0.3333333333333333,0.05555555555555555
2015-07-07,full_2010_2024,xgb,909,18,7,4,0.3888888888888889,0.2222222222222222
2015-07-08,full_2010_2024,xgb,910,18,8,2,0.4444444444444444,0.1111111111111111
2015-07-09,full_2010_2024,xgb,911,18,9,5,0.5,0.2777777777777778
2015-07-10,full_2010_2024,xgb,911,18,10,6,0.5555555555555556,0.3333333333333333
2015-07-13,full_2010_2024,xgb,907,18,7,2,0.3888888888888889,0.1111111111111111
2015-07-14,full_2010_2024,xgb,902,18,5,1,0.2777777777777778,0.05555555555555555
2015-07-15,full_2010_2024,xgb,885,18,8,1,0.4444444444444444,0.05555555555555555
2015-07-16,full_2010_2024,xgb,877,18,2,0,0.1111111111111111,0.0
2015-07-17,full_2010_2024,xgb,877,18,5,4,0.2777777777777778,0.2222222222222222
2015-07-20,full_2010_2024,xgb,865,17,3,1,0.17647058823529413,0.058823529411764705
2015-07-21,full_2010_2024,xgb,840,17,3,2,0.17647058823529413,0.11764705882352941
2015-07-22,full_2010_2024,xgb,777,16,3,1,0.1875,0.0625
2015-07-23,full_2010_2024,xgb,780,16,3,1,0.1875,0.0625
2015-07-24,full_2010_2024,xgb,801,16,2,1,0.125,0.0625
2015-07-27,full_2010_2024,xgb,835,17,2,1,0.11764705882352941,0.058823529411764705
2015-07-28,full_2010_2024,xgb,797,16,2,1,0.125,0.0625
2015-07-29,full_2010_2024,xgb,705,14,2,1,0.14285714285714285,0.07142857142857142
2015-07-30,full_2010_2024,xgb,702,14,3,0,0.21428571428571427,0.0
2015-07-31,full_2010_2024,xgb,752,15,5,2,0.3333333333333333,0.13333333333333333
2015-08-03,full_2010_2024,xgb,812,16,7,4,0.4375,0.25
2015-08-04,full_2010_2024,xgb,812,16,1,0,0.0625,0.0
2015-08-05,full_2010_2024,xgb,775,16,6,3,0.375,0.1875
2015-08-06,full_2010_2024,xgb,793,16,7,3,0.4375,0.1875
2015-08-07,full_2010_2024,xgb,823,16,4,2,0.25,0.125
2015-08-10,full_2010_2024,xgb,852,17,3,2,0.17647058823529413,0.11764705882352941
2015-08-11,full_2010_2024,xgb,871,17,2,1,0.11764705882352941,0.058823529411764705
2015-08-12,full_2010_2024,xgb,868,17,0,0,0.0,0.0
2015-08-13,full_2010_2024,xgb,875,18,5,1,0.2777777777777778,0.05555555555555555
2015-08-14,full_2010_2024,xgb,880,18,2,1,0.1111111111111111,0.05555555555555555
2015-08-17,full_2010_2024,xgb,881,18,1,0,0.05555555555555555,0.0
2015-08-18,full_2010_2024,xgb,881,18,4,0,0.2222222222222222,0.0
2015-08-19,full_2010_2024,xgb,875,18,5,3,0.2777777777777778,0.16666666666666666
2015-08-20,full_2010_2024,xgb,872,17,3,1,0.17647058823529413,0.058823529411764705
2015-08-21,full_2010_2024,xgb,877,18,2,0,0.1111111111111111,0.0
2015-08-24,full_2010_2024,xgb,881,18,1,0,0.05555555555555555,0.0
2015-08-25,full_2010_2024,xgb,888,18,3,1,0.16666666666666666,0.05555555555555555
2015-08-26,full_2010_2024,xgb,879,18,4,1,0.2222222222222222,0.05555555555555555
2015-08-27,full_2010_2024,xgb,880,18,11,6,0.6111111111111112,0.3333333333333333
2015-08-28,full_2010_2024,xgb,885,18,9,5,0.5,0.2777777777777778
2015-08-31,full_2010_2024,xgb,893,18,5,1,0.2777777777777778,0.05555555555555555
2015-09-01,full_2010_2024,xgb,889,18,1,0,0.05555555555555555,0.0
2015-09-02,full_2010_2024,xgb,885,18,6,4,0.3333333333333333,0.2222222222222222
2015-09-03,full_2010_2024,xgb,888,18,6,4,0.3333333333333333,0.2222222222222222
2015-09-04,full_2010_2024,xgb,890,18,5,0,0.2777777777777778,0.0
2015-09-08,full_2010_2024,xgb,890,18,2,0,0.1111111111111111,0.0
2015-09-09,full_2010_2024,xgb,889,18,3,2,0.16666666666666666,0.1111111111111111
2015-09-10,full_2010_2024,xgb,886,18,7,3,0.3888888888888889,0.16666666666666666
2015-09-11,full_2010_2024,xgb,886,18,5,2,0.2777777777777778,0.1111111111111111
2015-09-14,full_2010_2024,xgb,888,18,5,3,0.2777777777777778,0.16666666666666666
2015-09-15,full_2010_2024,xgb,887,18,6,4,0.3333333333333333,0.2222222222222222
2015-09-16,full_2010_2024,xgb,883,18,7,4,0.3888888888888889,0.2222222222222222
2015-09-17,full_2010_2024,xgb,885,18,3,2,0.16666666666666666,0.1111111111111111
2015-09-18,full_2010_2024,xgb,885,18,2,1,0.1111111111111111,0.05555555555555555
2015-09-21,full_2010_2024,xgb,887,18,9,4,0.5,0.2222222222222222
2015-09-22,full_2010_2024,xgb,878,18,1,0,0.05555555555555555,0.0
2015-09-23,full_2010_2024,xgb,875,18,2,1,0.1111111111111111,0.05555555555555555
2015-09-24,full_2010_2024,xgb,872,17,0,0,0.0,0.0
2015-09-25,full_2010_2024,xgb,868,17,8,4,0.47058823529411764,0.23529411764705882
2015-09-28,full_2010_2024,xgb,866,17,0,0,0.0,0.0
2015-09-29,full_2010_2024,xgb,865,17,0,0,0.0,0.0
2015-09-30,full_2010_2024,xgb,866,17,4,2,0.23529411764705882,0.11764705882352941
2015-10-01,full_2010_2024,xgb,868,17,4,4,0.23529411764705882,0.23529411764705882
2015-10-02,full_2010_2024,xgb,872,17,1,1,0.058823529411764705,0.058823529411764705
2015-10-05,full_2010_2024,xgb,875,18,8,2,0.4444444444444444,0.1111111111111111
2015-10-06,full_2010_2024,xgb,878,18,7,1,0.3888888888888889,0.05555555555555555
2015-10-07,full_2010_2024,xgb,878,18,6,2,0.3333333333333333,0.1111111111111111
2015-10-08,full_2010_2024,xgb,876,18,6,3,0.3333333333333333,0.16666666666666666
2015-10-09,full_2010_2024,xgb,887,18,3,1,0.16666666666666666,0.05555555555555555
2015-10-12,full_2010_2024,xgb,889,18,5,3,0.2777777777777778,0.16666666666666666
2015-10-13,full_2010_2024,xgb,881,18,5,2,0.2777777777777778,0.1111111111111111
2015-10-14,full_2010_2024,xgb,868,17,2,1,0.11764705882352941,0.058823529411764705
2015-10-15,full_2010_2024,xgb,864,17,2,1,0.11764705882352941,0.058823529411764705
2015-10-16,full_2010_2024,xgb,866,17,6,2,0.35294117647058826,0.11764705882352941
2015-10-19,full_2010_2024,xgb,846,17,1,0,0.058823529411764705,0.0
2015-10-20,full_2010_2024,xgb,818,16,2,0,0.125,0.0
2015-10-21,full_2010_2024,xgb,766,15,3,0,0.2,0.0
2015-10-22,full_2010_2024,xgb,757,15,2,2,0.13333333333333333,0.13333333333333333
2015-10-23,full_2010_2024,xgb,787,16,0,0,0.0,0.0
2015-10-26,full_2010_2024,xgb,806,16,2,0,0.125,0.0
2015-10-27,full_2010_2024,xgb,781,16,2,1,0.125,0.0625
2015-10-28,full_2010_2024,xgb,697,14,2,0,0.14285714285714285,0.0
2015-10-29,full_2010_2024,xgb,696,14,2,0,0.14285714285714285,0.0
2015-10-30,full_2010_2024,xgb,744,15,4,1,0.26666666666666666,0.06666666666666667
2015-11-02,full_2010_2024,xgb,799,16,5,2,0.3125,0.125
2015-11-03,full_2010_2024,xgb,816,16,4,2,0.25,0.125
2015-11-04,full_2010_2024,xgb,779,16,2,0,0.125,0.0
2015-11-05,full_2010_2024,xgb,786,16,2,1,0.125,0.0625
2015-11-06,full_2010_2024,xgb,808,16,3,1,0.1875,0.0625
2015-11-09,full_2010_2024,xgb,853,17,2,2,0.11764705882352941,0.11764705882352941
2015-11-10,full_2010_2024,xgb,880,18,5,3,0.2777777777777778,0.16666666666666666
2015-11-11,full_2010_2024,xgb,878,18,5,2,0.2777777777777778,0.1111111111111111
2015-11-12,full_2010_2024,xgb,884,18,5,2,0.2777777777777778,0.1111111111111111
2015-11-13,full_2010_2024,xgb,885,18,3,2,0.16666666666666666,0.1111111111111111
2015-11-16,full_2010_2024,xgb,885,18,6,2,0.3333333333333333,0.1111111111111111
2015-11-17,full_2010_2024,xgb,889,18,4,3,0.2222222222222222,0.16666666666666666
2015-11-18,full_2010_2024,xgb,885,18,4,2,0.2222222222222222,0.1111111111111111
2015-11-19,full_2010_2024,xgb,881,18,3,0,0.16666666666666666,0.0
2015-11-20,full_2010_2024,xgb,885,18,5,3,0.2777777777777778,0.16666666666666666
2015-11-23,full_2010_2024,xgb,875,18,3,2,0.16666666666666666,0.1111111111111111
2015-11-24,full_2010_2024,xgb,878,18,3,3,0.16666666666666666,0.16666666666666666
2015-11-25,full_2010_2024,xgb,876,18,5,3,0.2777777777777778,0.16666666666666666
2015-11-27,full_2010_2024,xgb,877,18,6,4,0.3333333333333333,0.2222222222222222
2015-11-30,full_2010_2024,xgb,872,17,4,3,0.23529411764705882,0.17647058823529413
2015-12-01,full_2010_2024,xgb,865,17,3,1,0.17647058823529413,0.058823529411764705
2015-12-02,full_2010_2024,xgb,860,17,1,1,0.058823529411764705,0.058823529411764705
2015-12-03,full_2010_2024,xgb,858,17,4,0,0.23529411764705882,0.0
2015-12-04,full_2010_2024,xgb,859,17,5,0,0.29411764705882354,0.0
2015-12-07,full_2010_2024,xgb,861,17,5,3,0.29411764705882354,0.17647058823529413
2015-12-08,full_2010_2024,xgb,855,17,3,1,0.17647058823529413,0.058823529411764705
2015-12-09,full_2010_2024,xgb,855,17,4,0,0.23529411764705882,0.0
2015-12-10,full_2010_2024,xgb,860,17,1,0,0.058823529411764705,0.0
2015-12-11,full_2010_2024,xgb,861,17,3,0,0.17647058823529413,0.0
2015-12-14,full_2010_2024,xgb,865,17,0,0,0.0,0.0
2015-12-15,full_2010_2024,xgb,867,17,5,0,0.29411764705882354,0.0
2015-12-16,full_2010_2024,xgb,864,17,4,3,0.23529411764705882,0.17647058823529413
2015-12-17,full_2010_2024,xgb,867,17,3,1,0.17647058823529413,0.058823529411764705
2015-12-18,full_2010_2024,xgb,863,17,3,1,0.17647058823529413,0.058823529411764705
2015-12-21,full_2010_2024,xgb,885,18,9,4,0.5,0.2222222222222222
2015-12-22,full_2010_2024,xgb,890,18,5,2,0.2777777777777778,0.1111111111111111
2015-12-23,full_2010_2024,xgb,891,18,8,3,0.4444444444444444,0.16666666666666666
2015-12-24,full_2010_2024,xgb,894,18,8,2,0.4444444444444444,0.1111111111111111
2015-12-28,full_2010_2024,xgb,895,18,4,2,0.2222222222222222,0.1111111111111111
2015-12-29,full_2010_2024,xgb,896,18,5,2,0.2777777777777778,0.1111111111111111
2015-12-30,full_2010_2024,xgb,892,18,8,3,0.4444444444444444,0.16666666666666666
2015-12-31,full_2010_2024,xgb,887,18,3,0,0.16666666666666666,0.0
2016-01-04,full_2010_2024,xgb,876,18,1,0,0.05555555555555555,0.0
2016-01-05,full_2010_2024,xgb,877,18,3,0,0.16666666666666666,0.0
2016-01-06,full_2010_2024,xgb,880,18,0,0,0.0,0.0
2016-01-07,full_2010_2024,xgb,881,18,1,0,0.05555555555555555,0.0
2016-01-08,full_2010_2024,xgb,881,18,2,1,0.1111111111111111,0.05555555555555555
2016-01-11,full_2010_2024,xgb,884,18,3,1,0.16666666666666666,0.05555555555555555
2016-01-12,full_2010_2024,xgb,888,18,6,1,0.3333333333333333,0.05555555555555555
2016-01-13,full_2010_2024,xgb,886,18,10,3,0.5555555555555556,0.16666666666666666
2016-01-14,full_2010_2024,xgb,877,18,7,3,0.3888888888888889,0.16666666666666666
2016-01-15,full_2010_2024,xgb,870,17,2,0,0.11764705882352941,0.0
2016-01-19,full_2010_2024,xgb,858,17,8,2,0.47058823529411764,0.11764705882352941
2016-01-20,full_2010_2024,xgb,843,17,1,0,0.058823529411764705,0.0
2016-01-21,full_2010_2024,xgb,831,17,1,0,0.058823529411764705,0.0
2016-01-22,full_2010_2024,xgb,840,17,5,0,0.29411764705882354,0.0
2016-01-25,full_2010_2024,xgb,848,17,7,1,0.4117647058823529,0.058823529411764705
2016-01-26,full_2010_2024,xgb,829,17,6,3,0.35294117647058826,0.17647058823529413
2016-01-27,full_2010_2024,xgb,771,15,5,1,0.3333333333333333,0.06666666666666667
2016-01-28,full_2010_2024,xgb,762,15,5,2,0.3333333333333333,0.13333333333333333
2016-01-29,full_2010_2024,xgb,784,16,3,2,0.1875,0.125
2016-02-01,full_2010_2024,xgb,830,17,2,1,0.11764705882352941,0.058823529411764705
2016-02-02,full_2010_2024,xgb,824,16,2,1,0.125,0.0625
2016-02-03,full_2010_2024,xgb,779,16,3,0,0.1875,0.0
2016-02-04,full_2010_2024,xgb,781,16,2,0,0.125,0.0
2016-02-05,full_2010_2024,xgb,816,16,2,0,0.125,0.0
2016-02-08,full_2010_2024,xgb,847,17,0,0,0.0,0.0
2016-02-09,full_2010_2024,xgb,853,17,3,2,0.17647058823529413,0.11764705882352941
2016-02-10,full_2010_2024,xgb,824,16,1,0,0.0625,0.0
2016-02-11,full_2010_2024,xgb,832,17,0,0,0.0,0.0
2016-02-12,full_2010_2024,xgb,845,17,3,1,0.17647058823529413,0.058823529411764705
2016-02-16,full_2010_2024,xgb,863,17,4,2,0.23529411764705882,0.11764705882352941
2016-02-17,full_2010_2024,xgb,846,17,6,5,0.35294117647058826,0.29411764705882354
2016-02-18,full_2010_2024,xgb,836,17,6,3,0.35294117647058826,0.17647058823529413
2016-02-19,full_2010_2024,xgb,848,17,2,0,0.11764705882352941,0.0
